Date (YYMMDD),Observation Number,FeI Line ID,Calculated Radial Velocity (km/s),RMS ThAr Calibration,v_telurica,v_heliocentrica_kms,Inverse Flux Intensity,Flux Intensity,Gradient 1,Gradient 2,R^2 Gradient 1,R^2 Gradient 2,Standard Error Gradient 1,Standard Error Gradient 2
160430,2,J,-19.77,0.0019,14.68,-5.08,1.59,0.63,0.0609,-0.0136,0.4831,0.0133,0.0282,0.117
160430,3,A,-20.15,0.0019,14.65,-5.5,1.62,0.62,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,B,-20.23,0.0019,14.65,-5.58,1.38,0.72,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,C,-19.31,0.0019,14.65,-4.66,1.21,0.83,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,D,-19.06,0.0019,14.65,-4.4,1.5,0.67,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,E,-19.67,0.0019,14.65,-5.02,1.41,0.71,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,F,-18.01,0.0019,14.65,-3.35,1.42,0.71,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,G,-18.93,0.0019,14.65,-4.27,1.56,0.64,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,H,-18.33,0.0019,14.65,-3.67,1.34,0.75,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,I,-19.13,0.0019,14.65,-4.48,1.74,0.58,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,3,J,-19.67,0.0019,14.65,-5.02,1.68,0.6,0.031,0.0113,0.167,0.0399,0.0309,0.0555
160430,4,A,-20.06,0.0019,14.63,-5.43,1.62,0.62,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,B,-19.54,0.0019,14.63,-4.91,1.4,0.72,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,C,-18.38,0.0019,14.63,-3.75,1.21,0.83,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,D,-18.29,0.0019,14.63,-3.66,1.53,0.65,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,E,-19.4,0.0019,14.63,-4.78,1.44,0.7,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,F,-18.23,0.0019,14.63,-3.6,1.48,0.68,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,G,-18.79,0.0019,14.63,-4.17,1.57,0.64,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,H,-18.55,0.0019,14.63,-3.93,1.39,0.72,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,I,-19.12,0.0019,14.63,-4.49,1.71,0.58,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,4,J,-19.75,0.0019,14.63,-5.12,1.68,0.6,0.0264,0.066,0.2025,0.417,0.0234,0.078
160430,5,A,-19.9,0.0019,14.6,-5.3,1.69,0.59,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,B,-18.88,0.0019,14.6,-4.28,1.44,0.69,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,C,-19.08,0.0019,14.6,-4.48,1.24,0.81,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,D,-18.52,0.0019,14.6,-3.91,1.58,0.63,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,E,-19.23,0.0019,14.6,-4.63,1.46,0.68,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,F,-17.4,0.0019,14.6,-2.8,1.46,0.68,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,G,-18.61,0.0019,14.6,-4.01,1.61,0.62,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,H,-18.87,0.0019,14.6,-4.27,1.38,0.73,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,I,-19.49,0.0019,14.6,-4.89,1.72,0.58,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160430,5,J,-20.17,0.0019,14.6,-5.57,1.66,0.6,0.0301,-0.473,0.4769,0.9028,0.0141,0.1552
160512,2,A,-15.09,0.0012,9.72,-5.37,1.63,0.62,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,B,-15.43,0.0012,9.72,-5.71,1.48,0.67,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,C,-12.51,0.0012,9.72,-2.79,1.22,0.82,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,D,-14.64,0.0012,9.72,-4.92,1.6,0.62,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,E,-15.63,0.0012,9.72,-5.91,1.46,0.69,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,F,-13.81,0.0012,9.72,-4.09,1.56,0.64,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,G,-14.1,0.0012,9.72,-4.38,1.62,0.62,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,H,-14.37,0.0012,9.72,-4.66,1.39,0.72,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,I,-14.7,0.0012,9.72,-4.98,1.67,0.6,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,2,J,-15.21,0.0012,9.72,-5.49,1.64,0.61,-0.0148,0.0498,0.1047,0.9968,0.0193,0.0028
160512,4,A,-15.61,0.0012,9.68,-5.93,1.65,0.61,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,B,-15.71,0.0012,9.68,-6.03,1.51,0.66,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,C,-13.51,0.0012,9.68,-3.83,1.18,0.85,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,D,-14.01,0.0012,9.68,-4.33,1.59,0.63,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,E,-13.87,0.0012,9.68,-4.19,1.46,0.69,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,F,-13.77,0.0012,9.68,-4.09,1.5,0.67,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,G,-13.99,0.0012,9.68,-4.31,1.6,0.63,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,H,-14.03,0.0012,9.68,-4.35,1.43,0.7,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,I,-14.89,0.0012,9.68,-5.21,1.63,0.61,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,4,J,-14.81,0.0012,9.68,-5.13,1.64,0.61,0.0329,0.0681,0.5753,0.6456,0.0126,0.0504
160512,5,A,-15.63,0.0012,9.6,-6.02,1.64,0.61,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,B,-15.41,0.0012,9.6,-5.8,1.52,0.66,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,C,-14.53,0.0012,9.6,-4.92,1.17,0.85,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,D,-14.27,0.0012,9.6,-4.66,1.58,0.63,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,E,-14.41,0.0012,9.6,-4.8,1.44,0.69,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,F,-13.85,0.0012,9.6,-4.25,1.51,0.66,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,G,-14.21,0.0012,9.6,-4.6,1.61,0.62,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,H,-14.85,0.0012,9.6,-5.25,1.4,0.72,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,I,-14.25,0.0012,9.6,-4.65,1.62,0.62,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,5,J,-14.95,0.0012,9.6,-5.34,1.59,0.63,0.0218,0.2076,0.183,0.8619,0.0206,0.0831
160512,6,A,-15.6,0.0012,9.59,-6.02,1.66,0.6,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,B,-15.7,0.0012,9.59,-6.12,1.5,0.67,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,C,-14.32,0.0012,9.59,-4.74,1.17,0.86,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,D,-14.22,0.0012,9.59,-4.63,1.6,0.62,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,E,-14.72,0.0012,9.59,-5.13,1.46,0.69,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,F,-13.08,0.0012,9.59,-3.5,1.54,0.65,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,G,-13.87,0.0012,9.59,-4.29,1.61,0.62,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,H,-15.03,0.0012,9.59,-5.45,1.41,0.71,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,I,-14.52,0.0012,9.59,-4.93,1.65,0.61,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,6,J,-15.17,0.0012,9.59,-5.58,1.59,0.63,0.0092,0.138,0.0747,0.9185,0.0145,0.0411
160512,9,A,-15.6,0.0012,9.46,-6.14,1.65,0.6,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,B,-14.61,0.0012,9.46,-5.15,1.5,0.67,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,C,-13.73,0.0012,9.46,-4.27,1.18,0.85,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,D,-14.84,0.0012,9.46,-5.38,1.58,0.63,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,E,-14.16,0.0012,9.46,-4.7,1.44,0.69,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,F,-13.49,0.0012,9.46,-4.02,1.58,0.63,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,G,-13.63,0.0012,9.46,-4.16,1.66,0.6,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,H,-15.37,0.0012,9.46,-5.9,1.43,0.7,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,I,-13.92,0.0012,9.46,-4.46,1.67,0.6,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,9,J,-15.4,0.0012,9.46,-5.94,1.6,0.63,0.0028,0.0909,0.0051,0.612,0.0173,0.0724
160512,10,A,-15.32,0.0012,9.44,-5.88,1.66,0.6,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,B,-14.66,0.0012,9.44,-5.22,1.45,0.69,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,C,-13.69,0.0012,9.44,-4.25,1.22,0.82,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,D,-13.95,0.0012,9.44,-4.52,1.61,0.62,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,E,-14.53,0.0012,9.44,-5.09,1.48,0.67,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,F,-13.57,0.0012,9.44,-4.13,1.52,0.66,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,G,-14.06,0.0012,9.44,-4.62,1.67,0.6,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,H,-14.22,0.0012,9.44,-4.78,1.39,0.72,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,I,-14.28,0.0012,9.44,-4.84,1.68,0.59,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,10,J,-14.92,0.0012,9.44,-5.48,1.59,0.63,0.0114,0.1359,0.05,0.9264,0.0222,0.0383
160512,11,A,-15.3,0.0012,9.41,-5.89,1.65,0.61,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,B,-15.18,0.0012,9.41,-5.77,1.47,0.68,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,C,-13.37,0.0012,9.41,-3.96,1.22,0.82,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,D,-14.0,0.0012,9.41,-4.59,1.6,0.62,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,E,-13.46,0.0012,9.41,-4.05,1.44,0.69,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,F,-13.61,0.0012,9.41,-4.2,1.55,0.64,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,G,-13.31,0.0012,9.41,-3.91,1.62,0.62,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,H,-14.85,0.0012,9.41,-5.44,1.43,0.7,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,I,-13.41,0.0012,9.41,-4.0,1.7,0.59,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,11,J,-14.4,0.0012,9.41,-4.99,1.62,0.62,0.0148,0.0764,0.0996,0.9961,0.0199,0.0048
160512,12,A,-14.97,0.0012,9.39,-5.58,1.67,0.6,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,B,-13.98,0.0012,9.39,-4.6,1.43,0.7,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,C,-14.57,0.0012,9.39,-5.19,1.22,0.82,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,D,-14.06,0.0012,9.39,-4.67,1.61,0.62,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,E,-14.14,0.0012,9.39,-4.75,1.46,0.69,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,F,-11.84,0.0012,9.39,-2.45,1.46,0.69,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,G,-14.25,0.0012,9.39,-4.86,1.61,0.62,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,H,-14.46,0.0012,9.39,-5.07,1.37,0.73,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,I,-13.91,0.0012,9.39,-4.52,1.7,0.59,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,12,J,-13.9,0.0012,9.39,-4.51,1.62,0.62,0.0245,-0.1635,0.3736,0.6775,0.0142,0.1128
160512,14,A,-14.87,0.0012,9.34,-5.53,1.61,0.62,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,B,-14.27,0.0012,9.34,-4.93,1.42,0.71,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,C,-13.95,0.0012,9.34,-4.61,1.23,0.82,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,D,-13.5,0.0012,9.34,-4.16,1.64,0.61,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,E,-14.08,0.0012,9.34,-4.74,1.43,0.7,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,F,-12.68,0.0012,9.34,-3.34,1.48,0.68,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,G,-13.6,0.0012,9.34,-4.26,1.6,0.62,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,H,-14.2,0.0012,9.34,-4.86,1.38,0.72,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,I,-14.35,0.0012,9.34,-5.01,1.65,0.61,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,14,J,-14.7,0.0012,9.34,-5.36,1.61,0.62,0.0175,0.3506,0.1401,0.997,0.0194,0.0192
160512,15,A,-14.99,0.0012,9.32,-5.67,1.64,0.61,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,B,-14.53,0.0012,9.32,-5.21,1.42,0.7,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,C,-13.28,0.0012,9.32,-3.97,1.23,0.81,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,D,-13.55,0.0012,9.32,-4.24,1.69,0.59,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,E,-14.35,0.0012,9.32,-5.04,1.42,0.7,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,F,-13.08,0.0012,9.32,-3.76,1.51,0.66,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,G,-13.69,0.0012,9.32,-4.38,1.59,0.63,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,H,-13.41,0.0012,9.32,-4.1,1.41,0.71,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,I,-13.82,0.0012,9.32,-4.5,1.73,0.58,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,15,J,-14.69,0.0012,9.32,-5.38,1.57,0.64,-0.002,0.0554,0.001,0.3763,0.0286,0.0713
160512,16,A,-15.01,0.0012,9.3,-5.71,1.64,0.61,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,B,-14.86,0.0012,9.3,-5.56,1.44,0.69,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,C,-13.25,0.0012,9.3,-3.96,1.23,0.81,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,D,-13.92,0.0012,9.3,-4.63,1.72,0.58,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,E,-14.39,0.0012,9.3,-5.09,1.44,0.7,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,F,-12.36,0.0012,9.3,-3.06,1.54,0.65,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,G,-13.36,0.0012,9.3,-4.07,1.61,0.62,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,H,-13.49,0.0012,9.3,-4.19,1.45,0.69,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,I,-14.49,0.0012,9.3,-5.2,1.71,0.58,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,16,J,-14.69,0.0012,9.3,-5.4,1.61,0.62,0.0094,0.0479,0.0467,0.3541,0.019,0.0647
160512,17,A,-14.87,0.0012,9.27,-5.59,1.66,0.6,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,B,-14.45,0.0012,9.27,-5.18,1.4,0.71,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,C,-13.61,0.0012,9.27,-4.34,1.21,0.83,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,D,-13.95,0.0012,9.27,-4.67,1.64,0.61,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,E,-13.8,0.0012,9.27,-4.52,1.43,0.7,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,F,-13.08,0.0012,9.27,-3.81,1.51,0.66,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,G,-13.49,0.0012,9.27,-4.22,1.59,0.63,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,H,-14.45,0.0012,9.27,-5.18,1.43,0.7,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,I,-14.4,0.0012,9.27,-5.13,1.72,0.58,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,17,J,-14.49,0.0012,9.27,-5.22,1.58,0.63,0.0369,0.145,0.3284,0.9866,0.0236,0.0169
160512,18,A,-15.0,0.0012,9.25,-5.74,1.63,0.61,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,B,-14.22,0.0012,9.25,-4.97,1.43,0.7,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,C,-13.95,0.0012,9.25,-4.7,1.23,0.81,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,D,-13.38,0.0012,9.25,-4.13,1.65,0.6,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,E,-13.68,0.0012,9.25,-4.43,1.43,0.7,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,F,-13.15,0.0012,9.25,-3.9,1.56,0.64,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,G,-13.27,0.0012,9.25,-4.02,1.59,0.63,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,H,-14.84,0.0012,9.25,-5.59,1.43,0.7,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,I,-14.39,0.0012,9.25,-5.14,1.69,0.59,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,18,J,-14.57,0.0012,9.25,-5.31,1.56,0.64,0.0127,0.1077,0.0669,0.5592,0.0212,0.0956
160512,19,A,-15.15,0.0012,9.23,-5.92,1.63,0.61,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,B,-14.85,0.0012,9.23,-5.62,1.45,0.69,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,C,-11.85,0.0012,9.23,-2.62,1.23,0.81,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,D,-13.76,0.0012,9.23,-4.53,1.68,0.6,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,E,-14.47,0.0012,9.23,-5.24,1.45,0.69,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,F,-12.71,0.0012,9.23,-3.48,1.56,0.64,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,G,-13.26,0.0012,9.23,-4.03,1.58,0.63,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,H,-14.06,0.0012,9.23,-4.83,1.49,0.67,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,I,-13.79,0.0012,9.23,-4.56,1.69,0.59,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160512,19,J,-14.41,0.0012,9.23,-5.18,1.58,0.63,-0.0024,0.0457,0.0037,0.857,0.0176,0.0187
160521,1,A,-4.75,0.0184,5.3,0.55,1.69,0.59,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,B,-6.09,0.0184,5.3,-0.79,1.5,0.67,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,C,-8.45,0.0184,5.3,-3.15,1.23,0.82,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,D,-8.04,0.0184,5.3,-2.74,1.63,0.61,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,E,-9.96,0.0184,5.3,-4.66,1.5,0.67,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,F,-10.11,0.0184,5.3,-4.81,1.58,0.63,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,G,-9.92,0.0184,5.3,-4.62,1.66,0.6,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,H,-2.97,0.0184,5.3,2.33,1.41,0.71,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,I,-1.03,0.0184,5.3,4.27,1.81,0.55,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160521,1,J,-1.22,0.0184,5.3,4.08,1.62,0.62,-0.0057,-0.0181,0.4389,0.4234,0.0029,0.0212
160603,1,A,-4.53,0.0015,-1.05,-5.58,1.27,0.79,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,B,-7.66,0.0015,-1.05,-8.72,1.24,0.81,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,C,-4.31,0.0015,-1.05,-5.37,1.31,0.77,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,D,-3.79,0.0015,-1.05,-4.84,1.6,0.63,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,E,-3.22,0.0015,-1.05,-4.28,1.44,0.69,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,F,-3.58,0.0015,-1.05,-4.63,1.5,0.67,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,G,-3.45,0.0015,-1.05,-4.5,1.64,0.61,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,H,-4.13,0.0015,-1.05,-5.18,1.36,0.74,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,I,-4.13,0.0015,-1.05,-5.18,1.66,0.6,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,1,J,-5.24,0.0015,-1.05,-6.29,1.61,0.62,-0.0053,-0.0163,0.0033,0.8684,0.0414,0.0064
160603,2,A,-4.74,0.0015,-1.08,-5.82,1.63,0.61,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,B,-4.35,0.0015,-1.08,-5.43,1.48,0.68,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,C,-4.08,0.0015,-1.08,-5.16,1.2,0.83,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,D,-3.77,0.0015,-1.08,-4.84,1.6,0.62,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,E,-3.36,0.0015,-1.08,-4.43,1.45,0.69,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,F,-3.84,0.0015,-1.08,-4.92,1.47,0.68,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,G,-3.84,0.0015,-1.08,-4.92,1.6,0.62,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,H,-3.71,0.0015,-1.08,-4.79,1.37,0.73,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,I,-4.19,0.0015,-1.08,-5.26,1.72,0.58,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,2,J,-4.42,0.0015,-1.08,-5.5,1.63,0.62,0.0573,0.0638,0.4616,0.0662,0.0277,0.2397
160603,3,A,-4.49,0.0015,-1.1,-5.59,1.67,0.6,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,B,-3.79,0.0015,-1.1,-4.89,1.51,0.66,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,C,-2.61,0.0015,-1.1,-3.71,1.17,0.85,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,D,-3.78,0.0015,-1.1,-4.88,1.61,0.62,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,E,-3.75,0.0015,-1.1,-4.85,1.47,0.68,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,F,-3.04,0.0015,-1.1,-4.14,1.47,0.68,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,G,-3.19,0.0015,-1.1,-4.29,1.58,0.63,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,H,-4.64,0.0015,-1.1,-5.74,1.39,0.72,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,I,-3.95,0.0015,-1.1,-5.05,1.7,0.59,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,3,J,-5.12,0.0015,-1.1,-6.22,1.67,0.6,0.0342,0.0715,0.4134,0.5585,0.0182,0.0636
160603,4,A,-5.1,0.0015,-1.12,-6.22,1.61,0.62,0.0059,-0.0059,0.0499,0.0712,0.0115,0.0211
160603,4,B,-5.81,0.0015,-1.12,-6.93,1.47,0.68,0.0059,-0.0059,0.0499,0.0712,0.0115,0.0211
160603,4,C,-8.24,0.0015,-1.12,-9.37,1.23,0.81,0.0059,-0.0059,0.0499,0.0712,0.0115,0.0211
160603,4,D,-2.23,0.0015,-1.12,-3.35,1.43,0.7,0.0059,-0.0059,0.0499,0.0712,0.0115,0.0211
160603,4,E,-4.72,0.0015,-1.12,-5.84,1.5,0.67,0.0059,-0.0059,0.0499,0.0712,0.0115,0.0211
